"",1701,1384,Mon 07 Apr 1958,Actor
"",1702,1385,Sat 02 Jun 1979,"Patron of Music, Businessman, Philanthropist"
"",1702,81,Mon 15 Nov 1965,"Businessman, Philanthropist"
"",1703,81,Sat 26 May 1979,"Musician, Clarinettist"
"",1704,341,Sat 19 May 1979,British actor
"",1705,1386,Sat 05 May 1979,British journalist
"",1706,1387,Sat 28 Apr 1979,British actor
"",1707,1388,Sat 14 Apr 1979,First man to climb Everest
"",1708,1389,Sat 07 Apr 1979,Conductor
"",1708,1390,Mon 28 Mar 1960,Conductor
"",1709,1391,Sat 31 Mar 1979,"Actor, Writer, Singer"
"",1710,485,Sat 24 Mar 1979,Snooker player
"",1711,1392,Sat 17 Feb 1979,Historian
"",1711,1393,Mon 22 Feb 1960,Historian
"",1712,1394,Sat 10 Feb 1979,Editor of the Guinness Book of Records
"",1713,1395,Sat 03 Feb 1979,British actor
"",1714,1396,Sat 27 Jan 1979,Opera singer - baritone
"",1715,1397,Sat 20 Jan 1979,American director
"",1716,513,Sat 13 Jan 1979,"Novelist, Scriptwriter"
"",1717,268,Sat 06 Jan 1979,British actor
"",1718,1398,Sat 30 Dec 1978,Photographer
"",1719,194,Sat 23 Dec 1978,"Dancer, Actor, Choreographer"
"",1719,562,Fri 19 Jun 1953,"Dancer, Choreogapher"
"",1720,367,Sat 16 Dec 1978,British actor
"",1721,1399,Sat 09 Dec 1978,Rugby player
"",1722,1400,Sat 02 Dec 1978,Pianist
"",1723,1401,Sat 18 Nov 1978,"Broadcaster, Botanist"
"",1724,1402,Sat 04 Nov 1978,"Critic, Writer"
"",1725,1403,Sat 28 Oct 1978,Composer
"",1726,1404,Sat 21 Oct 1978,"Novelist, Philosopher"
"",1727,1405,Sat 14 Oct 1978,"DJ, TV Presenter"
"",1728,1169,Sat 07 Oct 1978,Playwright
"",1729,300,Sat 30 Sep 1978,Architectural historian
"",1730,1406,Sat 23 Sep 1978,Lyricist
"",1731,55,Sat 09 Sep 1978,Playwright
"",1732,1407,Sat 02 Sep 1978,Composer
"",1733,432,Sat 19 Aug 1978,Cricketer
"",1734,1354,Sat 01 Jul 1978,"Film director, Actor, Comedian"
"",1735,1408,Sat 17 Jun 1978,Pianist
"",1736,920,Sat 10 Jun 1978,British actor
"",1737,892,Sat 20 May 1978,"Politician - Labour, Trade unionist"
"",1738,1409,Sat 13 May 1978,Composer
"",1739,278,Sat 06 May 1978,"Singer, Songwriter"
"",1740,1410,Sat 29 Apr 1978,Violinist
"",1741,1411,Sat 15 Apr 1978,"Soldier, Writer"
"",1742,1412,Sat 08 Apr 1978,Comedian
"",1743,1413,Sat 25 Mar 1978,"Dance, Ballet dancer"
"",1744,1414,Sat 11 Mar 1978,Bishop of London
"",1745,1415,Sat 25 Feb 1978,Historian
"",1746,1416,Sat 11 Feb 1978,Classical musicians
"",1747,1417,Sat 04 Feb 1978,"Comedian, Actor, Writer"
"",1747,1418,Mon 10 Dec 1956,"Goon Show comedian, Actor, Writer"
"",1748,55,Sat 21 Jan 1978,Editor of Punch magazine
"",1749,1419,Sat 14 Jan 1978,Hollywood film star
"",1750,1420,Sat 24 Dec 1977,Oscar winning actor
"",1750,1421,Mon 27 Jun 1960,Oscar winning actor
"",1751,1422,Sat 10 Dec 1977,Naturalist
"",1752,129,Sat 03 Dec 1977,Opera singer - soprano
"",1753,396,Sat 26 Nov 1977,Poldark novelist
"",1754,1423,Sat 19 Nov 1977,"Actor, Writer, Director"
"",1754,1424,Mon 06 Aug 1956,"Actor, Writer, Broadcaster"
"",1754,7,Wed 07 Mar 1951,"Actor, Dramatist"
"",1755,238,Sat 12 Nov 1977,Biologist
"",1756,1425,Sat 05 Nov 1977,Watership Down novelist
"",1757,1426,Sat 29 Oct 1977,Dancer
"",1758,1427,Sat 15 Oct 1977,Motorcyclist
"",1759,1251,Sat 01 Oct 1977,Conductor
"",1760,485,Sat 24 Sep 1977,Cricketer
"",1761,1428,Sat 17 Sep 1977,Director of the National Youth Theatre
"",1762,1429,Sat 10 Sep 1977,Organist
"",1763,300,Sat 27 Aug 1977,Poet
"",1764,1430,Sat 13 Aug 1977,"Writer, Biographer"
"",1765,1346,Sat 23 Jul 1977,Science fiction writer
"",1766,401,Sat 25 Jun 1977,"Broadcaster, Bandleader, Drummer"
"",1767,1431,Sat 18 Jun 1977,Cricketer
"",1768,1432,Sat 04 Jun 1977,Surveyor of Queen's pictures
"",1769,418,Sat 07 May 1977,"Former Conservative Prime Minister, Politician - Conservative"
"",1770,300,Sat 30 Apr 1977,Oscar winning actor
"",1771,1433,Sat 23 Apr 1977,"Broadcaster, Writer"
"",1772,1434,Sat 16 Apr 1977,Violinist
"",1772,1363,Tue 05 Jul 1955,Violinist
"",1773,1435,Sat 09 Apr 1977,Emu comedian
"",1774,1436,Sat 02 Apr 1977,"Soldier, Military historian"
"",1775,1437,Sat 12 Mar 1977,Likely Lads actor
"",1776,1438,Sat 05 Mar 1977,Designer
"",1777,367,Sat 19 Feb 1977,Food and wine expert
"",1778,126,Sat 12 Feb 1977,World-champion skater
"",1779,184,Sat 05 Feb 1977,French horn player
"",1780,1439,Sat 29 Jan 1977,British actor
"",1781,505,Sat 15 Jan 1977,Percussionist
"",1782,418,Sat 08 Jan 1977,Newsreader
"",1783,316,Sat 01 Jan 1977,Singer
"",1783,1440,Mon 27 Mar 1961,Singer
"",1784,367,Sat 25 Dec 1976,Circus clown
"",1785,505,Sat 18 Dec 1976,"Engineer, Architect"
"",1786,1015,Sat 04 Dec 1976,Harpsichordist
"",1787,294,Sat 27 Nov 1976,Monty Python comedian
"",1788,106,Sat 13 Nov 1976,"Original Christopher Robin, Writer"
"",1789,940,Sat 06 Nov 1976,British actor
"",1789,106,Mon 04 Mar 1957,"Actor, Director"
"",1790,1386,Sat 30 Oct 1976,"Soldier, Explorer"
"",1791,1441,Sat 23 Oct 1976,"Opera singer - baritone, Baritone"
"",1792,366,Sat 16 Oct 1976,Novelist
"",1793,15,Sat 09 Oct 1976,Oscar winning actor
"",1794,1442,Sat 02 Oct 1976,"Writer, Broadcaster"
"",1795,367,Sat 25 Sep 1976,"Editor of History Today, Journalist"
"",1796,341,Sat 18 Sep 1976,Olympic gold swimmer
"",1797,1353,Sat 11 Sep 1976,Creator of Paddington Bear
"",1798,685,Sat 04 Sep 1976,British actor
"",1799,1251,Sat 28 Aug 1976,Composer
"",1800,1443,Sat 14 Aug 1976,Flautist
"",1801,367,Sat 07 Aug 1976,"Novelist, Broadcaster"
"",1802,1015,Sat 31 Jul 1976,Organist
"",1803,1273,Sat 24 Jul 1976,Singer-songwriter
"",1804,55,Sat 17 Jul 1976,Poet
"",1805,1444,Sat 10 Jul 1976,Olympic hurdler
"",1806,15,Sat 03 Jul 1976,Archbishop of York
"",1807,367,Sat 26 Jun 1976,Trumpeter
"",1808,1445,Sat 19 Jun 1976,Thriller writer
"",1809,1446,Sat 12 Jun 1976,Master of the Queen's music
"",1810,278,Sat 05 Jun 1976,"Naturalist, Broadcaster"
"",1811,106,Sat 29 May 1976,American actor
"",1812,300,Sat 22 May 1976,Cricketer
"",1813,1447,Sat 15 May 1976,Dad's Army actor
"",1814,1448,Sat 08 May 1976,"Anatomist, Anthropologist"
"",1815,1449,Sat 01 May 1976,Chief Scout
"",1816,373,Sat 17 Apr 1976,Heart surgeon
"",1817,81,Sat 10 Apr 1976,Politician - Liberal
"",1818,367,Sat 27 Mar 1976,Travel writer
"",1819,81,Sat 13 Mar 1976,Foreign correspondent
"",1820,925,Sat 06 Mar 1976,Writer
"",1821,1450,Sat 28 Feb 1976,Metropolitan Police Commissioner
"",1822,316,Sat 14 Feb 1976,Opera singer - tenor
"",1823,960,Sat 31 Jan 1976,Jazz club impresario
"",1824,419,Sat 24 Jan 1976,Thriller writer
"",1825,1451,Sat 17 Jan 1976,Children's writer
"",1826,1452,Sat 10 Jan 1976,Opera singer - baritone
"",1827,294,Sat 27 Dec 1975,"American singer, Actor"
"",1828,1453,Sat 06 Dec 1975,Thriller writer
"",1829,1454,Sat 29 Nov 1975,"Actor, Comedian"
"",1830,281,Sat 22 Nov 1975,National Trust gardens expert
"",1831,1455,Sat 15 Nov 1975,Singer
"",1832,1456,Sat 01 Nov 1975,Editor of the Jewish Chronicle
"",1833,1457,Sat 25 Oct 1975,"Actor, Musician, Comedian"
"",1833,1458,Mon 12 Feb 1962,"Actor , Musician, Comedian"
"",1833,7,Wed 04 Jul 1951,"Actor, Musician, Comedian"
"",1834,1459,Sat 04 Oct 1975,"Writer, Comedian"
"",1835,401,Sat 27 Sep 1975,Politician - Conservative
"",1836,1460,Sat 20 Sep 1975,"Historian, Writer, Journalist"
"",1837,366,Sat 06 Sep 1975,Novelist
"",1838,412,Sat 30 Aug 1975,Comedian
"",1839,1461,Sat 16 Aug 1975,Television and radio broadcaster
"",1840,106,Sat 02 Aug 1975,"Physicist, Novelist"
"",1841,1239,Sat 19 Jul 1975,All Creatures Great and Small author
"",1842,1462,Sat 12 Jul 1975,Comedian
"",1843,1463,Sat 28 Jun 1975,British actor
"",1844,1464,Sat 21 Jun 1975,Marine biologist
"",1845,268,Sat 14 Jun 1975,"Lyricist, Songwriter"
"",1846,1465,Sat 07 Jun 1975,"Politician - Conservative, Writer"
"",1847,224,Sat 31 May 1975,Photographer
"",1848,1466,Sat 24 May 1975,"Upstairs, Downstairs actor"
"",1849,367,Sat 17 May 1975,Cricket commentator
"",1849,1467,Fri 01 May 1953,Cricket commentator
"",1850,1379,Sat 10 May 1975,Farce writer
"",1851,1468,Sat 03 May 1975,Singer
"",1852,1469,Sat 26 Apr 1975,"Naturalist, Writer"
"",1853,367,Sat 12 Apr 1975,Poet Laureate
"",1853,1470,Fri 08 Oct 1954,"Poet, Writer"
"",1854,1471,Sat 05 Apr 1975,Dancer
"",1855,1472,Sat 29 Mar 1975,Dog show judge
"",1856,1473,Sat 22 Mar 1975,"Actor, Producer, Presenter"
"",1857,550,Sat 15 Mar 1975,Painter
"",1858,600,Sat 01 Mar 1975,Boxer
"",1859,1474,Sat 15 Feb 1975,"Actor, Playwright"
"",1859,554,Tue 07 Jun 1955,"Actor, Playwright"
"",1859,7,Thu 10 Sep 1942,"Actor, Playwright"
"",1860,485,Sat 08 Feb 1975,"Writer, Politician - Labour"
"",1861,415,Sat 25 Jan 1975,Portrait painter
"",1862,1475,Sat 04 Jan 1975,French horn player
"",1863,432,Sat 28 Dec 1974,Punch and Judy puppeteer
"",1864,1476,Sat 07 Dec 1974,"Writer, Broadcaster, Novelist"
"",1865,925,Sat 30 Nov 1974,Britsih film actor
"",1866,984,Sat 23 Nov 1974,Long-distance runner
"",1867,81,Sat 16 Nov 1974,Broadcaster
"",1868,1477,Sat 02 Nov 1974,Playwright
"",1869,106,Sat 26 Oct 1974,"Scientist, Broadcaster"
"",1870,1395,Sat 12 Oct 1974,Journalist
"",1871,1478,Sat 05 Oct 1974,Wine expert
"",1872,81,Sat 28 Sep 1974,Early music specialist
"",1873,1479,Sat 21 Sep 1974,"Critic, Novelist"
"",1873,7,Sat 19 Jun 1943,Writer
"",1874,1339,Sat 14 Sep 1974,British actor
"",1875,1480,Sat 07 Sep 1974,Formula One racing driver
"",1875,401,Mon 19 Aug 1963,Racing driver
"",1876,1481,Sat 17 Aug 1974,101 Dalmations novelist
"",1877,545,Sat 10 Aug 1974,Director of the National Gallery
"",1878,341,Sat 03 Aug 1974,British actor
"",1879,1024,Sat 20 Jul 1974,"Former Director of RCM, Opera singer - bass-baritone"
"",1880,415,Sat 13 Jul 1974,Biographer
"",1881,1482,Sat 06 Jul 1974,Angler
"",1882,1483,Sat 29 Jun 1974,Harpist
"",1883,294,Sat 22 Jun 1974,"Comedian, Actor"
"",1884,1484,Sat 15 Jun 1974,"Conductor, Composer"
"",1885,1485,Sat 01 Jun 1974,Announcer
"",1886,278,Sat 18 May 1974,Impresario
"",1887,1486,Sat 04 May 1974,Broadcaster
"",1888,1487,Sat 13 Apr 1974,Anthropologist
"",1889,1488,Sat 30 Mar 1974,Critic
"",1890,300,Sat 23 Mar 1974,British actor
"",1891,1489,Sat 16 Mar 1974,Cricket commentator
"",1892,1311,Sat 23 Feb 1974,Sports commentator
"",1893,415,Sat 16 Feb 1974,Bandleader
"",1894,55,Sat 09 Feb 1974,Journalist
"",1895,300,Sat 26 Jan 1974,Richmond Herald of Arms
"",1896,1490,Sat 19 Jan 1974,Conductor
"",1897,1491,Sat 12 Jan 1974,Playwright
"",1898,1492,Sat 05 Jan 1974,"Scientist, Broadcaster"
"",1899,1493,Sat 15 Dec 1973,Opera singer - tenor
"",1900,1494,Sat 08 Dec 1973,Captain of Welsh rugby team
"",1901,1495,Sat 17 Nov 1973,Former General-Secretary of the Trade Union Congress
"",1902,1496,Sat 10 Nov 1973,"Journalist, Reporter"
"",1903,1497,Sat 03 Nov 1973,Dad's Army actor
"",1904,106,Sat 27 Oct 1973,Zoologist
"",1905,1498,Sat 20 Oct 1973,Film producer
"",1906,383,Sat 13 Oct 1973,Barrister
"",1907,429,Sat 29 Sep 1973,British actor
"",1908,1499,Sat 15 Sep 1973,Horticulturalist
"",1909,1500,Sat 01 Sep 1973,Concert pianist
"",1910,485,Sat 25 Aug 1973,Weather forecaster
"",1911,1353,Sat 11 Aug 1973,"Conductor, Clarinettist"
"",1912,300,Sat 04 Aug 1973,"Actor, Playwright"
"",1913,415,Sat 28 Jul 1973,"Artist, Painter"
"",1914,452,Sat 14 Jul 1973,Showjumper
"",1915,415,Sat 07 Jul 1973,"Musical agent, Impresario"
"",1916,960,Sat 23 Jun 1973,Singer
"",1917,892,Sat 16 Jun 1973,Theatre producer
"",1918,1501,Sat 09 Jun 1973,Boxer
"",1919,1466,Sat 19 May 1973,"Broadcaster, Pianist"
"",1920,685,Sat 12 May 1973,"Film director, Screenwriter, Actor"
"",1921,341,Sat 05 May 1973,Cartoonist
"",1922,419,Sat 14 Apr 1973,Stage-door keeper
"",1923,1502,Sat 31 Mar 1973,BBC diplomatic correspondent
"",1924,81,Sat 17 Mar 1973,Jazz singer
"",1925,81,Sat 03 Mar 1973,Conductor
"",1926,1321,Sat 24 Feb 1973,Novelist
"",1927,1503,Sat 17 Feb 1973,Dad's Army actor
"",1928,1481,Sat 03 Feb 1973,"Writer, Explorer"
"",1929,1504,Sat 27 Jan 1973,""
"",1930,1505,Sat 13 Jan 1973,Impressionist
"",1931,1506,Sat 06 Jan 1973,British actor
"",1932,1281,Sat 30 Dec 1972,Organist
"",1933,794,Sat 16 Dec 1972,"Anthropologist, Conservationist, Writer"
"",1933,7,Sat 02 Oct 1943,"Scientist, Anthropologist"
"",1934,485,Sat 09 Dec 1972,Screenwriter
"",1935,440,Sat 25 Nov 1972,"Writer, Explorer"
"",1936,459,Sat 04 Nov 1972,Thriller writer
"",1937,1339,Sat 14 Oct 1972,British actor
"",1938,81,Sat 07 Oct 1972,Television presenter
"",1939,341,Sat 30 Sep 1972,Painter
"",1940,341,Sat 23 Sep 1972,"Comedian, Musician"
"",1941,1507,Sat 09 Sep 1972,BBC Far East correspondent
"",1942,1508,Sat 02 Sep 1972,My Music broadcaster
"",1943,1339,Sat 19 Aug 1972,Archaeologist
"",1944,1509,Sat 12 Aug 1972,Jazz violinist
"",1945,1510,Sat 05 Aug 1972,Water colourist
"",1946,418,Sat 29 Jul 1972,Master of the Queen's music
"",1946,505,Mon 09 Nov 1959,Composer
"",1947,341,Sat 22 Jul 1972,Mime artist
"",1948,415,Sat 15 Jul 1972,Pianist
"",1949,1511,Sat 08 Jul 1972,"Novelist, Playwright"
"",1950,958,Sat 01 Jul 1972,Conductor
"",1951,278,Sat 10 Jun 1972,"Professor of forensic medicine, Academic, Professor"
"",1952,81,Sat 03 Jun 1972,"Music critic, Broadcaster"
"",1952,1512,Mon 03 Jun 1957,"Broadcaster, Music critic"
"",1953,1513,Sat 20 May 1972,Pianist
"",1954,485,Sat 06 May 1972,World bowls champion
"",1955,7,Sat 22 Apr 1972,Choreographer
"",1956,1514,Sat 08 Apr 1972,"Diplomat, Writer"
"",1957,1515,Sat 01 Apr 1972,Blue Peter presenter
"",1958,1516,Sat 25 Mar 1972,British comedy actor
"",1958,505,Mon 05 Oct 1959,Bristish comedy actor
"",1958,7,Wed 17 Jan 1951,Comedy actor
"",1959,1517,Sat 11 Mar 1972,Playwright
"",1960,1518,Sat 04 Mar 1972,Conductor
"",1961,1519,Sat 26 Feb 1972,"Writer, Sailor"
"",1962,55,Sat 19 Feb 1972,"Television presenter, Writer"
"",1963,1520,Sat 05 Feb 1972,Artist
"",1964,427,Sat 29 Jan 1972,Opera singer - tenor
"",1965,1521,Sat 15 Jan 1972,Canadian Sound of Music actor
"",1966,1230,Sat 08 Jan 1972,Violinist
"",1967,366,Sat 04 Dec 1971,"Chef, Cookery expert, Broadcaster"
"",1968,432,Sat 27 Nov 1971,My Music presenter
"",1968,1501,Mon 02 Nov 1959,"Pianist, Composer, Broadcaster"
"",1969,1522,Sat 20 Nov 1971,Concert pianist
"",1970,1523,Sat 06 Nov 1971,Former Music Director of Royal Marines
"",1971,1524,Sat 30 Oct 1971,Prison worker
"",1972,81,Sat 16 Oct 1971,Bandleader
"",1973,1230,Sat 09 Oct 1971,"Poet , Writer"
"",1974,432,Sat 18 Sep 1971,"Tonight reporter, Writer"
"",1975,1525,Sat 28 Aug 1971,Concert pianist
"",1976,1526,Sat 14 Aug 1971,Writer
"",1977,1527,Sat 24 Jul 1971,Writer on costume
"",1978,940,Sat 10 Jul 1971,Glass engraver
"",1979,106,Sat 26 Jun 1971,"Psychic, Clairvoyant, Astrologer"
"",1980,427,Sat 19 Jun 1971,Dad's Army actor
"",1981,1528,Sat 05 Jun 1971,"Politician, Journalist, Writer"
"",1982,1529,Sat 15 May 1971,Room at the Top author
"",1983,1530,Sat 08 May 1971,Organist
"",1984,1531,Sat 10 Apr 1971,Cricketer
"",1985,1403,Sat 03 Apr 1971,Theatre director
"",1986,197,Sat 20 Mar 1971,"President of Royal Albert Hall, Politician - Conservative, Lawyer"
"",1987,1532,Sat 13 Mar 1971,British actor
"",1988,1533,Sat 06 Mar 1971,"Broadcaster, Journalist, Writer"
"",1989,129,Sat 27 Feb 1971,"Composer, Sitarist"
"",1990,415,Sat 13 Feb 1971,Showjumper
"",1991,1534,Sat 06 Feb 1971,BBC Radio presenter
"",1992,1535,Sat 30 Jan 1971,Novelist
"",1993,106,Sat 16 Jan 1971,Playwright
"",1994,341,Sat 09 Jan 1971,Painter
"",1995,1536,Sat 26 Dec 1970,Head chorister
"",1996,1537,Sat 19 Dec 1970,"Champion athlete, Speedway rider"
"",1997,127,Sat 12 Dec 1970,Dad's Army actor
"",1998,7,Sat 05 Dec 1970,Polar explorer
"",1999,485,Sat 21 Nov 1970,Opera singer - tenor
"",1999,609,Mon 21 May 1956,Pop singer
"",2000,1538,Sat 07 Nov 1970,"Conductor, Composer"
"",2001,294,Sat 26 Sep 1970,Boxing commentator
"",2002,418,Sat 19 Sep 1970,"Politician, Playwright, Poet"
"",2002,491,Thu 17 Mar 1955,"Writer, Politician - Independent"
"",2003,300,Sat 29 Aug 1970,Comedian
"",2004,290,Sat 15 Aug 1970,Conductor
"",2005,1379,Sat 08 Aug 1970,Children's broadcaster
"",2006,429,Sat 01 Aug 1970,Comic actor
"",2006,1539,Mon 13 Feb 1956,"Actor, Comedian"
"",2007,341,Sat 30 May 1970,"Actor, Singer"
"",2008,106,Sat 23 May 1970,Singer
"",2009,386,Sat 16 May 1970,Ballet dancer
"",2010,106,Sat 09 May 1970,"Actor, Singer"
"",2011,268,Sat 25 Apr 1970,"Zoologist, Historian"
"",2012,81,Sat 18 Apr 1970,Welsh National Opera Music Director
"",2013,1540,Sat 11 Apr 1970,Sykes actor
"",2014,199,Sat 04 Apr 1970,"Doctor, Cellist"
"",2015,341,Sat 14 Mar 1970,Dr Kildare actor
"",2016,1541,Sat 07 Mar 1970,Director of the National Portrait Gallery
"",2017,106,Sat 21 Feb 1970,"Poet, Novelist, Essayist"
"",2018,1542,Sat 14 Feb 1970,BBC war correspondent
"",2019,1509,Sat 31 Jan 1970,"Actor, Comedian"
"",2020,215,Sat 24 Jan 1970,Professor of linguistics
"",2021,294,Sat 17 Jan 1970,"Singer, Chat show host"
"",2022,415,Sat 10 Jan 1970,Good Old Days actor
"",2023,199,Sat 03 Jan 1970,"Broadcaster, Journalist"
"",2024,1543,Sat 27 Dec 1969,"Actor, Singer"
"",2024,7,Mon 22 Apr 1957,Rock and roll singer
"",2025,81,Sat 20 Dec 1969,Field Marshall
"",2026,300,Sat 06 Dec 1969,Creator of The Archers
"",2027,81,Sat 15 Nov 1969,"Comedian, Pianist, Actor"
"",2028,1544,Sat 01 Nov 1969,Foreign correspondent
"",2029,458,Sat 25 Oct 1969,"Car designer, Racing driver"
"",2030,532,Sat 18 Oct 1969,Royal Shakespeare Company actor
"",2031,1545,Sat 11 Oct 1969,Author of Tarka The Otter
"",2032,81,Sat 27 Sep 1969,"Rugby player, Broadcaster"
"",2033,278,Sat 20 Sep 1969,Director of the British Museum
"",2034,1546,Sat 13 Sep 1969,Daily Mirror journalist
"",2035,1547,Mon 01 Sep 1969,"Singer, Entertainer"
"",2036,119,Mon 11 Aug 1969,Lawyer
"",2037,1548,Mon 04 Aug 1969,"Auctioneer, Philatelist"
"",2038,1549,Mon 14 Jul 1969,American horror actor
"",2039,81,Mon 07 Jul 1969,Comedian
"",2040,486,Mon 30 Jun 1969,British film actor
"",2040,1550,Mon 27 Feb 1956,British film actor
"",2041,81,Mon 16 Jun 1969,Film censor
"",2042,415,Mon 09 Jun 1969,Conductor
"",2043,1551,Mon 12 May 1969,Opera singer - tenor
"",2044,537,Mon 05 May 1969,Newsreader
"",2044,7,Sat 15 Sep 1945,"Broadcaster, Radio presenter"
"",2045,238,Mon 21 Apr 1969,Novelist
"",2046,415,Mon 07 Apr 1969,Sailor
"",2047,505,Mon 17 Mar 1969,Radio and television correspondent
"",2048,367,Mon 24 Feb 1969,"Novelist, Short story writer"
"",2049,1552,Mon 17 Feb 1969,Conductor
"",2050,1553,Mon 03 Feb 1969,"Man of letters, Biographer, Teacher"
"",2051,1554,Mon 20 Jan 1969,Music festivals adjudicator
"",2052,290,Mon 13 Jan 1969,Owner of Flying Scotsman
"",2053,81,Mon 30 Dec 1968,Clay pigeon shooting champion
"",2054,1555,Mon 16 Dec 1968,"Vice-Chancellor of Sussex University, Social historian"
"",2055,55,Mon 09 Dec 1968,Director of Shelter
"",2056,1239,Mon 25 Nov 1968,Comedian
"",2057,1501,Mon 18 Nov 1968,Senior Director of Music in the Brigade of Guards
"",2058,81,Wed 13 Nov 1968,Head of Diplomatic Service
"",2059,1556,Mon 11 Nov 1968,"Tennis player, Tennis commentator"
"",2060,300,Mon 28 Oct 1968,"Broadcaster, Newsreader"
"",2061,127,Mon 14 Oct 1968,"Novelist, Historian , Food and wine expert"
"",2062,341,Mon 07 Oct 1968,"Comedian, Actor"
"",2063,1557,Mon 30 Sep 1968,Film director
"",2064,81,Mon 23 Sep 1968,"Comedian, Scriptwriter, Actor"
"",2065,7,Mon 19 Aug 1968,Conductor
"",2066,1558,Mon 12 Aug 1968,"BBC Director of Engineering, Engineer"
"",2067,728,Mon 05 Aug 1968,"Jazz trumpeter, Singer"
"",2068,170,Mon 29 Jul 1968,British actor
"",2069,795,Mon 22 Jul 1968,"Explorer, Mountaineer"
"",2070,1559,Mon 08 Jul 1968,Thriller writer
"",2071,1560,Mon 01 Jul 1968,Lord Mayor of London
"",2072,1561,Mon 17 Jun 1968,"Impresario, Bandleader"
"",2072,1538,Tue 15 Jul 1952,Bandleader
"",2073,1562,Mon 10 Jun 1968,England cricket captain
"",2074,127,Mon 03 Jun 1968,Furniture designer
"",2075,466,Mon 13 May 1968,"Actor, Comedian, Songwriter"
"",2076,1563,Mon 22 Apr 1968,"Businessman, Industrialist"
"",2077,1564,Mon 08 Apr 1968,"Novelist, Broadcaster"
"",2078,7,Mon 01 Apr 1968,Actor
"",2079,1565,Mon 25 Mar 1968,Opera singer - tenor
"",2080,1566,Mon 18 Mar 1968,"Chairman of the Northern Economic Planning Council, Politician - Labour, Councillor"
"",2081,415,Mon 11 Mar 1968,Bassoonist
"",2082,1567,Mon 26 Feb 1968,Poet Laureate
"",2082,366,Mon 18 Jul 1960,"Poet, Writer"
"",2083,1016,Mon 19 Feb 1968,"Journalist, Columnist"
"",2084,294,Mon 15 Jan 1968,Classical guitarist
"",2085,1568,Mon 25 Dec 1967,Conductor
"",2086,1569,Mon 18 Dec 1967,Opera singer - baritone
"",2087,1570,Mon 11 Dec 1967,Politician - Conservative
"",2088,1571,Mon 04 Dec 1967,"Founder of Toc H, Clergyman"
"",2089,106,Mon 06 Nov 1967,"Engineer, Architect, Designer"
"",2090,505,Mon 30 Oct 1967,Concert pianist
"",2091,106,Mon 23 Oct 1967,"Academic, Teacher, Journalist"
"",2092,485,Mon 16 Oct 1967,Sports commentator
"",2093,81,Mon 02 Oct 1967,"Television presenter, Jazz trumpeter"
"",2094,1572,Mon 18 Sep 1967,"Captain of QE2, Sailor, Captain"
"",2095,1573,Mon 28 Aug 1967,"Writer, Comedian, Playwright"
"",2096,1239,Mon 14 Aug 1967,"Leader of Liberal Party, Politician - Liberal"
"",2097,628,Mon 24 Jul 1967,Actor
"",2098,1574,Mon 17 Jul 1967,"Musician, Violinist"
"",2099,1339,Mon 10 Jul 1967,"Journalist, Golf expert"
"",2100,1575,Mon 03 Jul 1967,Comedian
"",2101,278,Mon 26 Jun 1967,"Academic, Writer, Traveller, Scientist, Journalist"
"",2102,892,Mon 19 Jun 1967,Actor
"",2103,341,Mon 29 May 1967,"Musician, Bass, Opera singer"
"",2104,1494,Mon 15 May 1967,"TUC General Secretary, Trade union official"
"",2105,577,Mon 08 May 1967,British character actor
"",2106,1576,Mon 01 May 1967,Dean of St Paul's
"",2107,1577,Mon 24 Apr 1967,Brtish actor
"",2108,1578,Mon 17 Apr 1967,"Music critic, Cricket writer"
"",2109,55,Mon 20 Mar 1967,"Broadcaster, Journalist"
"",2110,627,Mon 13 Mar 1967,"World champion speedway rider, World champion"
"",2111,367,Mon 06 Mar 1967,Oscar winning Ben-Hur actor
"",2112,1579,Mon 27 Feb 1967,"Broadcaster, Antiques expert"
"",2113,1339,Mon 20 Feb 1967,"Journalist, Gastronome, Writer"
"",2114,1580,Mon 13 Feb 1967,British actor
"",2115,366,Mon 30 Jan 1967,Pianist
"",2115,1581,Tue 23 Oct 1951,Pianist
"",2116,1582,Mon 23 Jan 1967,British comedy actor
"",2116,7,Sat 15 Dec 1945,Actor
"",2117,1583,Mon 09 Jan 1967,"Broadcaster, Explorer"
"",2118,1584,Mon 26 Dec 1966,Director of the Royal Opera House
"",2119,1585,Mon 19 Dec 1966,"Formula One champion racing driver, World champion"
"",2120,1586,Mon 12 Dec 1966,"Radio producer, TV producer, Writer"
"",2121,1587,Mon 28 Nov 1966,Author of A Clockwork Orange
"",2122,81,Mon 14 Nov 1966,Pianist
"",2123,1588,Mon 31 Oct 1966,Oboist
"",2124,1230,Mon 24 Oct 1966,"Entertainer, Female impersonator"
"",2125,1589,Mon 17 Oct 1966,"French actor, Director"
"",2126,427,Mon 03 Oct 1966,Radio broadcaster
"",2127,1590,Mon 26 Sep 1966,Auctioneer
"",2128,290,Mon 12 Sep 1966,"Musician, Comedian"
"",2129,1591,Mon 05 Sep 1966,Interior designer
"",2130,1592,Mon 15 Aug 1966,Director of the Edinburgh Festival
"",2131,1593,Mon 08 Aug 1966,British actor
"",2132,485,Mon 01 Aug 1966,"Bandleader, Jazz trumpeter"
"",2133,491,Mon 11 Jul 1966,Football administrator
"",2134,341,Mon 27 Jun 1966,Chairman of the RAC
