341,Ella Fitzgerald,Someone to Watch Over Me,""
342,Soviet Army Chorus  Drum Corps,The Song of the Plains (Meadowland),""
343,Johann Sebastian Bach,St Matthew Passion - O Haupt voll Blut,"Choir: Cologne Cathedral Boys&#x2019; Choir, Dresden Chamber Choir,
Orchestra: Cologne Chamber Orchestra
Conductor: Helmut Muller-Bruhl"
344,Wolfgang Amadeus Mozart,Zeffiretti lusinghieri (from Idomeneo),Soloist: Sena Jurinac
345,Lead Belly,Take This Hammer,""
346,Choir of Alleyn&#x2019;s School,The Kettles are Singing,Orchestra: English Opera Group Orchestra
347,Humphrey Lyttelton and His Band,Panama Rag,""
348,Ludwig van Beethoven,Piano Concerto No. 4 In G major,"Soloist: Christian Blackshaw
Orchestra: BBC Philharmonic Orchestra
Conductor: Gianandrea Noseda"
349,Charlie Stringer,To Be a Farmer&#x2019;s Boy,""
350,Bill Withers,Lovely Day,""
351,Van Morrison,Jackie Wilson Said (I&#x2019;m In Heaven When You Smile),""
352,Nusrat Fateh Ali Khan,Shamas-Ud-Doha,""
353,Judy Collins,Who knows Where The Time Goes?,""
354,Stevie Wonder,Superstition,""
355,Celia Cruz,Quimbara,""
356,Amy Winehouse,Me  Mr Jones,""
357,Joan Sutherland,The Flower Duet,Artist: Jane Berbi&#xE9;
358,Shades,Blue Skies,""
359,Ludwig van Beethoven,"Piano Sonata No. 8 in C minor, Op. 13 'Path&#xE9;tique' - 1st movement",Soloist: John Lill
360,Wolfgang Amadeus Mozart,Requiem in D minor - Dies Irae,"Choir: Members of the Choir  Les Arts Florissants
Conductor: William Christie"
361,Paul Hindemith,Symphonic Metamorphoses,"Orchestra: London Symphony Orchestra
Conductor: Claudio Abbado"
362,Joseph Haydn,"String Quartet in D major, Op. 64/5 &#x2018;The Lark&#x2019;",Orchestra: Hagen Quartet
363,Enrique Granados,Oriental March (from Piezas sobre cantos populares espa&#xF1;oles),Soloist: Alicia de Larrocha
364,Franz Schubert,String Quartet No. 14 in D minor 'Death and the Maiden' - 2nd movement,Orchestra: The Juilliard String Quartet
365,Ralph Vaughan Williams,Dirge for two veterans (from Dona nobis pacem),"Soloist: Yvonne Kenny  Bryn Terfel
Orchestra: the London Symphony Chorus and Orchestra
Conductor: Richard Hickox"
366,Franz Schubert,"Piano Sonata No. 21 in B flat major, D960",Soloist: Alfred Brendel
367,Aled Jones,Yr Ehedydd  (The Skylark),""
368,The Beatles,Let It Be,""
369,The Immposters,Everybody Be There,""
370,10cc,The Wall Street Shuffle,""
371,Giuseppe Verdi,La donna &#xE8; mobile (from Rigoletto),Soloist: Luciano Pavarotti
372,Giuseppe Verdi,Recordare (from Requiem Mass),"Soloist: Joan Sutherland and Marilyn Horne
Orchestra: The Vienna Philharmonic
Conductor: Sir Georg Solti"
373,Ludwig van Beethoven,"String Quartet No. 15 in A minor, Op. 132 - 1st movement",Orchestra: The Borodin Quartet
374,Kathleen Ferrier,Down by the Salley Gardens,""
375,Muddy Waters,I&#x2019;m Ready,""
376,Giorgos Kalogridis,"To Giasemi Horis Nero - Jasmine without water cannot live, and nor can a heart without love",""
377,Wolfgang Amadeus Mozart,E voi ridete? (from Cosi fan tutte),"Soloist: Marcel Boon, Werner Gura , Pietro Spagnoli
Orchestra: Concerto Koln
Conductor: Rene Jacobs"
378,Johann Sebastian Bach,Concerto for Two Violins in D minor - 2nd movement,"Soloist: Itzhak Perlman  Pinchas Zukerman
Orchestra: The English Chamber Orchestra
Conductor: Daniel Barenboim"
379,Melina Mercouri,The Boys of Piraeus from Never on Sunday,""
380,Shusha,Barun Baruneh / The Rain,""
381,Jos&#xE9;phine Baker,J&#x2019;attendrai (I will wait),""
382,Hassan Golnaraghi,Mara Beboos - original old recording (NOT COMMERCIALLY AVAILABLE),""
383,&#xC9;dith Piaf,"Non, Je Ne Regrette Rien",""
384,The Beatles,Yellow Submarine,""
385,Wolfgang Amadeus Mozart,Der H&#xF6;lle Rache (from The Magic Flute),"Soloist: Lucia Popp
Orchestra: The Philharmonia Orchestra
Conductor: Otto Klemperer"
386,Johann Sebastian Bach,Suite for Solo Cello No. 1 in G major - 1st movement,Soloist: Jacqueline Du Pr&#xE9;
387,Bette Midler,Wind Beneath My Wings,""
388,Jean-Philippe Rameau,Bor&#xE9;e en fureur from Les Bor&#xE9;ades,"Choir: Monteverdi Choir, English Baroque Soloists
Conductor: John Eliot Gardiner"
389,Massive Attack,Unfinished Sympathy,""
390,George Formby,When I'm Cleaning Windows,""
391,The Modern Jazz Quartet,Cortege,""
392,Gaetano Donizetti,Lucia di Lammermoor Act 2,Soloist: Joan Sutherland
393,Philip Glass,Dinner with the Beast,"Orchestra: The Philip Glass Ensemble
Conductor: Michael Riesman"
394,Pet Shop Boys,Always on My Mind,""
395,Otis Redding,That&#x2019;s How Strong My Love Is,""
396,Nina Simone,I Wish I Knew How It Would Feel To Be Free,""
397,David Bowie,Heroes,""
398,Robert Schumann,Von fremden L&#xE4;ndern und Menschen (from Scenes fron Childhood),Soloist: Daniel Barenboim
399,George Gershwin,Rhapsody in Blue,"Soloist: Howard Shelley
Orchestra: The Philharmonia Orchestra
Conductor: Yan Pascal Tortelier"
400,Kaiser Chiefs,The Angry Mob,""
401,The Enemy,It&#x2019;s Not OK,""
402,Cyndi Lauper,Time After Time,""
403,Wolfgang Amadeus Mozart,Requiem in D minor - Introitus,"Choir: The Leipzig Radio Chorus
Orchestra: The Dresden State Orchestra
Conductor: Peter Schreier"
404,Dylan Thomas,A Visit to Grandpa's,""
405,Sir Hubert Parry,Jerusalem,"Choir: Liverpool Cathedral Choir with the Massed Choirs from Merseyside
Orchestra: The Liverpool Cathedral Brass Ensemble"
406,Charles Dickens,Extract from Great Expectations,Artist: Janet Suzman  Oliver Milburn
407,Richmal Crompton,Violet Elizabeth takes Control,Artist: Martin Jarvis
408,Richard Tucker,Kol Nidrei,""
409,No&#xEB;l Coward,Private Lives,""
410,Franz Schubert,Piano Quintet in A major 'Trout' - 4th Movement,"Soloist: Ian Brown
Orchestra: The Nash Ensemble"
411,Eva Cassidy,Over the Rainbow,""
412,Barbra Streisand,Children Will Listen (from Sondheim&#x2019;s Into the Woods),""
413,Original Broadway Cast,For Good,""
414,Ann Christine Lofgren,The Lord's Prayer,""
415,Leona Lewis,Footprints in the Sand,""
416,Van Tramp,Something,""
417,Kate Bush,This Woman&#x2019;s Work,""
418,Faith Hill,There Will Come a Day,""
419,"The Choir of Magdalen College, Oxford","The Bells of Magdalen College, Oxford",""
420,Richard Wagner,Winterst&#xFC;rme wichen dem Wonnemond (from Die Walk&#xFC;re),Soloist: Placido Domingo
421,William Byrd,Sanctus,"Choir: Choir of St John&#x2019;s College, Cambridge
Conductor: George Guest"
422,Christoph Willibald Gluck,Che far&#xF2; senza Euridice (What is Life?) (from Orpheus and Euridice),"Soloist: Janet Baker
Orchestra: The English Chamber Orchestra"
423,Joseph Haydn,Symphony No. 85 in B flat major 'La reine' - 1st movement,"Orchestra: Philharmonia Hungarica
Conductor: Antal Dorati"
424,Ludwig van Beethoven,"String Quartet No. 15 in A minor, Op. 132 - 3rd movement",Orchestra: Medici String Quartet
425,Wolfgang Amadeus Mozart,Piano Concerto No. 23 in A major - 3rd movement,"Soloist: Mitsuko Uchida
Orchestra: The English Chamber Orchestra
Conductor: Jeffrey Tate"
426,Giuseppe Verdi,Grand March (from Aida),Soloist: Gunther Brausinger
427,Gioachino Rossini,Serbami ognor si fido (from Semiramide),"Soloist: Joan Sutherland, Marilyn Horne
Orchestra: London Symphony Orchestra
Conductor: Richard Bonynge"
428,Giuseppe Verdi,E lui! desso! L'infante! (from Don Carlos,"Soloist: Tito Gobbi, Mario Filippeschi
Orchestra: Rome Opera House Orchestra
Conductor: Gabriele Santini"
429,Andy Stewart,A Scottish Soldier,""
430,Richard Wagner,Br&#xFC;nnhilde's Immolation (from G&#xF6;tterd&#xE4;mmerung),"Soloist: Birgit Nilsson
Orchestra: Vienna Philharmonic Orchestra
Conductor: Georg Solti"
431,Johannes Brahms,Viola Sonata No. 1 in F minor,"Soloist: Gervase de Peyer, Daniel Barenboim"
432,Ludwig van Beethoven,Symphony No. 9 in D minor 'Choral',"Orchestra: Philharmonia Orchestra and Chorus
Conductor: Otto Klemperer"
433,Wolfgang Amadeus Mozart,Sinfonia Concertante in E flat major,"Orchestra: Israel Philharmonic Orchestra
Conductor: Zubin Mehta"
434,"The Choir of St George&#x2019;s Chapel, Windsor",I Was Glad,""
435,Tony Bennett,A Time for Love,""
436,Johannes Brahms,"Abendlied, Op. 92/3",Choir: The Songmaker&#x2019;s Almanac
437,Benjamin Britten,A Midsummer Night&#x2019;s Dream Act 3 (finale) (Glyndebourne 1981),""
438,Jacques Offenbach,Entrance of King Menelaus (from La Belle H&#xE9;l&#xE8;ne),"Soloist: Michel Senechal
Orchestra: The Choir and Orchestra of the Louvre, Grenoble
Conductor: Marc Minkowski"
439,Franz Schubert,"Fantasia in F minor, D940",Soloist: Murray Perahia and Radu Lupu
440,Richard Strauss,Intermezzo (Moonlight music) (from Capriccio),"Orchestra: Vienna Philharmonic
Conductor: Horst Stein"
441,Joseph Haydn,The Adagio from Haydn&#x2019;s Piano Sonata in E Minor,Soloist: Alfred Brendel
442,Cookham Church Choir,In Dulci Jubilo,""
443,Georges Brassens,Marinette,""
444,Elvis Presley,Don't Be Cruel,""
445,Johann Sebastian Bach,Cantata No. 197a: Ehre sei Gott in der H&#xF6;he,"Choir: Monteverdi Choir
Conductor: John Eliot Gardiner"
446,Mark O'Connor,God&#x2019;s Dear Son,""
447,Harry Belafonte,Scarlet Ribbons,""
448,The Beatles,The Things We Said Today,""
449,The Temptations,Ain&#x2019;t Too Proud to Beg,""
450,Bob Marley,Exodus,""
451,Buju Banton,Driver A,""
452,D:Ream,Things Can Only Get Better,""
453,Claude Debussy,Reflets dans l'eau (from Images),Soloist: Paul Roberts
454,Ladysmith Black Mambazo,Nkosi sikelel' iAfrika,""
455,Glen Campbell,Wichita Lineman,""
456,Claude Debussy,Syrinx,Soloist: James Galway
457,Traffic,Hole In My Shoe,""
458,Aretha Franklin,I Say A Little Prayer,""
459,The Blue Nile,A Walk Across The Rooftops,""
460,Antonio Vivaldi,The Four Seasons - Winter - 1st movement,"Soloist: Michel Schwalbe
Orchestra: Berliner Philharmoniker"
461,Sir Edward Elgar,Serenade for Strings In E minor,"Orchestra: London Philharmonic Orchestra
Conductor: Leonard Slatkin"
462,Jean Sibelius,Symphony No. 2 in D major - 4th movement,"Orchestra: Berliner Philharmonic
Conductor: Herbert von Karajan"
463,Charles Trenet,Que reste-t-il do nos amours? What remains of our love?,""
464,Erroll Garner,I'll Remember April,""
465,Franz Schubert,String Quintet in C major - 2nd movement,"Orchestra: Hollywood String Quartet
Conductor: Felix Slatkin"
466,Stevie Wonder,Isn&#x2019;t She Lovely,""
467,Dmitri Shostakovich,Symphony No. 5 in D minor,"Orchestra: Scottish National Orchestra
Conductor: Nima Jarvi"
468,Bobby Hebb,Sunny,""
469,Roy Orbison,Only The Lonely,""
470,Jack Hylton  His Orchestra,Tiptoe Through The Tulips,""
471,Glenn Miller,In The Mood,""
472,Nikolai Andreyevich Rimsky-Korsakov,Scheherazade - 3rd movement,"Orchestra: London Symphony Orchestra
Conductor: Pierre Monteux"
473,Edith Sitwell,Polka,""
474,John Tavener,The opening of John Tavener&#x2019;s The Protecting Veil,Soloist: Steven Isserlis
475,Felix Mendelssohn,A Midsummer Nights Dream Overture,Orchestra: Berlin Philharmonic
476,Peter Dawson,The Floral Dance,""
477,Connie Boswell,Silver Threads Among the Gold,""
478,The Beatles,Eleanor Rigby,""
479,Richard Tauber,Can I Forget You?,""
480,Vera Lynn,Kiss Me Goodnight Sergeant Major,""
481,Richard Harris,MacArthur Park,""
482,Rolf Harris,Two Little Boys,""
483,Meat Loaf,Bat Out of Hell,""
484,David Bowie,Space Oddity,""
485,Layton  Johnstone,For Old Times' Sake,""
486,Oscar Straus,Only a simple little melody (from The Land without Music),Orchestra: Tauber and Orchestra
487,Margaret Whiting and Frank DeVol,My Foolish Heart,""
488,Geraldo's Gaucho Tango Orchestra,There's Something In Your Eyes,""
489,The Ink Spots,Ring Telephone Ring,""
490,The Fureys  Davey Arthur,When You Were Sweet Sixteen,""
491,Richard Harris  Orchestra,Didn't We?,""
492,George Melly and The Feetwarmers,I Need A Little Sugar In My Bowl,""
493,Carole King,(You Make Me Feel Like) A Natural Woman,""
494,ABBA,Dancing Queen,""
495,Wham!,Last Christmas,""
496,The Jam,Town Called Malice,""
497,Meat Loaf,I&#x2019;d Do Anything for Love (But I Won&#x2019;t Do That),""
498,Lenny Kravitz,Heaven Help,""
499,Bonnie Tyler,Total Eclipse of the Heart,""
500,Puff Daddy  Faith Evans,I&#x2019;ll Be Missing You,""
501,Randy Newman,Marie,""
502,Weather Report,Birdland,""
503,Gidon Kremer,Soledad,""
504,Mr. Scruff,Get a Move On,""
505,Tom Waits,Misery is the River of the World,""
506,The Doobie Brothers,What a Fool Believes,""
507,Arvo P&#xE4;rt,Tabula Rasa,"Soloist: Gidon Kremer, Tatjana Grindenko  Alfred Schnittke
Orchestra: The Lithuanian Chamber Orchestra
Conductor: Saulus Sondeckis"
508,John Rutter,The Shepherd&#x2019;s Pipe Carol,"Orchestra: The Clare College Singers and Orchestra
Conductor: John Rutter"
509,Eric Coates,Saxo-Rhapsody,"Soloist: Jack Brymer
Orchestra: Royal Liverpool Philharmonic Orchestra"
510,Sergei Sergeyevich Prokofiev,Symphony No. 7 in C sharp minor - 3rd movement,"Orchestra: London Symphony Orchestra
Conductor: Andre Previn"
511,Fats Waller,African Ripples,""
512,Ian Dury and The Blockheads,Inbetweenies,""
513,George Gershwin,Piano Concerto in F major,Orchestra: London Symphony Orchestra
514,No&#xEB;l Coward,Let's Do It,""
515,Bunny Berigan,In A Mist,""
516,The Weather Girls,Lock Me Up,""
517,Johann Sebastian Bach,Sarabande from English Suite No 2 in A Minor,Soloist: Angela Hewitt
518,Wolfgang Amadeus Mozart,Requiem in D minor - Kyrie,Orchestra: Les Arts Florissants
519,The White Stripes,I Just Don&#x2019;t Know What to Do with Myself,""
520,The Rolling Stones,Street Fighting Man,""
521,Franz Schubert,String Quintet in C major - 1st movement,"Soloist: Douglas Cummings
Orchestra: Lindsay Quartet"
522,Soweto String Quartet,Millennia,Composer: S Khemese/M Mnguni/R Khemese/T Khemese
523,Ella Fitzgerald,Do I Love You?,""
524,Ludwig van Beethoven,Symphony No. 7 in A major,"Orchestra: Berlin Philharmonic
Conductor: Carlos Kleiber"
525,Franz Schubert,"Auf dem Wasser zu singen (To be Sung upon the Water), D774",Soloist: Felicity Lott accompanied by Graham Johnson
526,Wolfgang Amadeus Mozart,Piano Concerto in B flat major - 3rd movement,"Soloist: Clifford Curzon
Orchestra: The English Chamber Orchestra
Conductor: Benjamin Britten"
527,Ralph Vaughan Williams,Symphony No. 5 in D major - 3rd movement,"Orchestra: London Philharmonic Orchestra
Conductor: Sir Roger Norrington"
528,Ludwig van Beethoven,"Piano Sonata No. 21 in C major, Op. 53 - 3rd movement",Soloist: Paul Lewis
529,Peter Cook,Sitting on the Bench,""
530,Leos Janacek,String Quartet No. 2 'Intimate Letters',Orchestra: Medici String Quartet
531,Ella Fitzgerald,Let's Do It,""
532,Dennis Cox,My Lagen Love,""
533,Ralph Vaughan Williams,The Wasps Overture,Orchestra: Hall&#xE9; Orchestra
534,Franz Schubert,Piano Trio No. 1 in B flat major,"Soloist: Alfred Cortot, Jacques Thibaud, Pablo Casa"
535,Jean Sablon,Sur le Pont D'Avignon,""
536,Wolfgang Amadeus Mozart,Symphony No. 39 in E flat major,"Orchestra: BBC Symphony Orchestra
Conductor: Bruno Walter"
537,Johann Sebastian Bach,Cantata No. 68: Also hat Gott die Welt geliebt,"Soloist: Isobel Baillie, Anthony Pini"
538,Maurice Ravel,Jeux d'eau,Soloist: Eileen Joyce
539,Giuseppe Verdi,Bella figlia dell'amore (from Rigoletto),Soloist: Nellie Melba/Edna Thornton/John McCormack
540,Julie Andrews,My Favourite Things,""
541,Simon  Garfunkel,The Boxer,""
542,Gabriel Faur&#xE9;,Pie Jesu (from Requiem),Soloist: Victoria de Los Angeles
543,Modest Petrovich Mussorgsky,First promenade (from Pictures at an Exhibition),"Orchestra: The Royal Liverpool Philharmonic Orchestra  Choir
Conductor: Sir Charles Mackerras"
544,Wolfgang Amadeus Mozart,"Don Giovanni, a cenar teco (from Don Giovanni)",""
545,Howard Blake,Walking in the Air,""
546,Bryan Adams,Heaven,""
547,Wolfgang Amadeus Mozart,Violin Sonata,Soloist: Yefim Bronfman and Isaac Stern
548,Eric Wainaima,Ritwa Riaku,""
549,Harry Belafonte,Day-O,""
550,Ang&#xE9;lique Kidjo,Malaika,""
551,Patti LaBelle,I Can&#x2019;t Complain,""
552,Joan Baez,We Shall Overcome,""
553,Miriam Makeba,Eyes on Tomorrow,""
554,Frank Sinatra,Moon River,""
555,All Angels,Ave Maria,""
556,Lale Andersen,Lilli Marlene,""
557,Dominic Behan,Liverpool Lou,""
558,Bob Marley,One Love / People Get Ready,""
559,Gracie Fields,When I Grow Too Old To Dream,""
560,John Lennon,Beautiful Boy,""
561,Sean Lennon,Magic,""
562,Amiina,Seoul,""
563,Richard Wagner,Tannh&#xE4;user Overture,"Orchestra: Bavarian Radio Symphony Orchestra
Conductor: Bernard Haitink"
564,Iestyn Edwards,Tom Bowling,""
565,Giacomo Puccini,Perch&#xE8; tarda la luna? (from Turandot),"Orchestra: Orchestra of the Rome Opera House
Conductror: Francesco Molinari-Pradelli"
566,Elvis Presley,Girl Of My Best Friend,""
567,Nat King Cole,Stardust,""
568,Jean Sibelius,Symphony No. 2 in D major,"Orchestra: Royal Philharmonic Orchestra
Conductor: Sir John Barbirolli"
569,Paul Robeson,"Mary Had A Baby, Yes Lord",""
570,Gioachino Rossini,Semiramide,Soloist: Toscanini
571,Fr&#xE9;d&#xE9;ric Chopin,"Nocturne in E minor, Op. 72",Soloist: Tamas Vasary
572,Eddie Calvert,Midnight,""
573,Gaetano Donizetti,Lucia di Lammermoor,Soloist: Maria Callas
574,Max Bruch,Violin Concerto No. 1 in G minor,"Orchestra: London Symphony Orchestra
Conductor: Andre Previn"
575,Ludwig van Beethoven,Symphony No. 3 in E flat major 'Eroica' - 1st movement,"Orchestra: BBC Symphony Orchestra
Conductor: Sir John Barbirolli"
576,Johannes Brahms,Variations on the St Antoni Chorale - theme,"Orchestra: The Berlin Philharmonic Orchestra
Conductor: Claudio Abbado"
577,Kate Bush,"Oh England, My Lionheart",""
578,Paul Robeson,Gloomy Sunday,""
579,The Damned,Smash It Up,""
580,Talking Heads,People Like Us,""
581,Billy Bragg,Waiting for the Great Leap Forwards,""
582,Elvis Costello,Couldn&#x2019;t Call It Unexpected No 4,""
583,Abdullah Ibrahim,The Wedding,""
584,Neil Diamond,I Am&#x2026;I Said,""
585,Eurythmics,Sweet Dreams (Are Made of This),""
586,The Jam,The Eton Rifles,""
587,Pyotr Ilyich Tchaikovsky,Swan Lake - Act 4 (finale),"Orchestra: The Philadelphia Orchestra
Conductor: Wolfgang Sawallisch"
588,Vangelis,Chariots of Fire (Titles),""
589,Nina Simone,Feeling Good,""
590,Enya,Orinoco Flow,""
591,The monks of the Benedictine Monastry of Santo Domingo de Silos,Mandatum Novum do Vobis,""
592,Giacomo Puccini,Donda lieta usci (Mimi's farewell) (from La Boh&#xE8;me),Soloist: Maria Callas
593,Johann Sebastian Bach,Goldberg Variations - Variations Nos. 1  2,Soloist: Glenn Gould
594,The Chieftains  Sin&#xE9;ad O'Connor,"The Foggy, Foggy Dew",""
595,The Pogues  Kirsty MacColl,Fairytale of New York,""
596,Michael Olatunji,Drums of Passion,""
597,Wolfgang Amadeus Mozart,Requiem in D minor - Lacrymosa,"Orchestra: Munich Philharmonic
Choir: Chor des Bayerischen Rundfunks
Conductor: Christian Thielemann"
598,The Johnstons,The Lands On The Green Hill,""
599,Giuseppe Verdi,"Va, pensiero, sull'ali dorate (Chorus of the Hebrew Slaves) (from Nabucco)",Soloist: Nicolai Ghiaurov
600,Olantunji,Drums Of Passion,""
601,Wolfgang Amadeus Mozart,Requiem in D minor - Sanctus,Orchestra: Paris Orchestra
602,Vincenzo Bellini,Ah! non credea mirarti (from La Sonnambula),Soloist: Maria Callas
